Stationsnummer;Name des Projektionssystems;Rechtswert (lokal);Hochwert (lokal);Projektionssystem gültig ab;Höhe;Höhensystem;Name der hydrologischen Einheit;Einzugsgebietsnummer;Einzugsgebietsname
UR1208-Q1002;CH1903+ / LV95;2680300.483;1171599.683;01.01.1950 00:00;2140;Landesnivellementnetz 1902;;107851;Göschenerreuss
UR1208-Q1003;CH1903+ / LV95;2683855.442;1168329.652;01.01.1950 00:00;1345;Landesnivellementnetz 1902;;107851;Göschenerreuss
UR1208-Q1004;CH1903+ / LV95;2683725.442;1168359.653;01.01.1950 00:00;1375;Landesnivellementnetz 1902;;107851;Göschenerreuss
UR1208-Q1005;CH1903+ / LV95;2684050.441;1168269.651;01.01.1950 00:00;1285;Landesnivellementnetz 1902;;107851;Göschenerreuss
UR1208-Q1006;CH1903+ / LV95;2684390.44;1168414.647;01.01.1950 00:00;1305;Landesnivellementnetz 1902;;107851;Göschenerreuss
UR1208-Q1007;CH1903+ / LV95;2680028.449;1167261.688;01.01.1950 00:00;1980;Landesnivellementnetz 1902;;106122;Älplerreuss
UR1208-Q1008;CH1903+ / LV95;2686483.439;1169277.628;01.01.1950 00:00;1380;Landesnivellementnetz 1902;;107851;Göschenerreuss
UR1208-Q1009;CH1903+ / LV95;2681848.445;1167642.672;01.01.1950 00:00;1765;Landesnivellementnetz 1902;;106122;Älplerreuss
UR1208-Q1010;CH1903+ / LV95;2681875.445;1167639.672;01.01.1950 00:00;1750;Landesnivellementnetz 1902;;106122;Älplerreuss
UR1208-Q1011;CH1903+ / LV95;2681868.445;1167627.672;01.01.1950 00:00;1730;Landesnivellementnetz 1902;;106122;Älplerreuss
UR1208-Q1012;CH1903+ / LV95;2680225.455;1168193.685;01.01.1950 00:00;2450;Landesnivellementnetz 1902;;106122;Älplerreuss
UR1208-Q1013;CH1903+ / LV95;2682325.445;1167986.666;01.01.1950 00:00;1895;Landesnivellementnetz 1902;;106122;Älplerreuss
UR1208-Q1014;CH1903+ / LV95;2680512.448;1167399.683;01.01.1950 00:00;2020;Landesnivellementnetz 1902;;106122;Älplerreuss
UR1208-Q1016;CH1903+ / LV95;2686493.439;1169280.628;01.01.1950 00:00;;Landesnivellementnetz 1902;;107851;Göschenerreuss
UR1208-SB401;CH1903+ / LV95;2688264.431;1169009.616;01.01.1950 00:00;1104.6;Landesnivellementnetz 1902;;109798;Reuss Göschenen bis Wassen
UR1208-SB402;CH1903+ / LV95;2688271.431;1168992.616;01.01.1950 00:00;1104.7;Landesnivellementnetz 1902;;109798;Reuss Göschenen bis Wassen
UR1208-SB403;CH1903+ / LV95;2688280.431;1168962.617;01.01.1950 00:00;1104.9;Landesnivellementnetz 1902;;109969;Reuss Andermatt
UR1208-SB404;CH1903+ / LV95;2688059.432;1168863.618;01.01.1950 00:00;1107.03;Landesnivellementnetz 1902;;109969;Reuss Andermatt
UR1208-SB405;CH1903+ / LV95;2688340.431;1169013.616;01.01.1950 00:00;1106.6;Landesnivellementnetz 1902;;109798;Reuss Göschenen bis Wassen
UR1208-SB406;CH1903+ / LV95;2688399.431;1169095.617;01.01.1950 00:00;1105.5;Landesnivellementnetz 1902;;109798;Reuss Göschenen bis Wassen
UR1209-EB101;CH1903+ / LV95;2693576.594;1183240.562;01.01.1950 00:00;493.59;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-EB102;CH1903+ / LV95;2693807.538;1180877.573;01.01.1950 00:00;514.1;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-EB103;CH1903+ / LV95;2693658.548;1181440.568;01.01.1950 00:00;507.39;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-EB104;CH1903+ / LV95;2693634.591;1183059.563;01.01.1950 00:00;491.75;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-EB201;CH1903+ / LV95;2693658.548;1181440.568;01.01.1950 00:00;507.39;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-EB202;CH1903+ / LV95;2693807.538;1180877.573;01.01.1950 00:00;514.1;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-ES701;CH1903+ / LV95;2690726.484;1176419.622;01.01.1950 00:00;790;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-ES702;CH1903+ / LV95;2690240.481;1175749.63;01.01.1950 00:00;740;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-ES703;CH1903+ / LV95;2693512.535;1181119.568;01.01.1950 00:00;521.5;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-OG601;CH1903+ / LV95;2692430.486;1176649.637;01.01.1950 00:00;1185;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-OG602;CH1903+ / LV95;2692210.487;1176954.628;01.01.1950 00:00;1035;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-OG603;CH1903+ / LV95;2693190.457;1172574.64;01.01.1950 00:00;1845;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-OG604;CH1903+ / LV95;2693220.491;1177564.628;01.01.1950 00:00;1535;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-OG605;CH1903+ / LV95;2692550.476;1174739.655;01.01.1950 00:00;1490;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-OG606;CH1903+ / LV95;2688725.554;1182122.606;01.01.1950 00:00;2230;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-OG607;CH1903+ / LV95;2689460.55;1182123.598;01.01.1950 00:00;1820;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-OG608;CH1903+ / LV95;2692273.521;1181391.57;01.01.1950 00:00;1340;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-OG609;CH1903+ / LV95;2693320.534;1181349.566;01.01.1950 00:00;670;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-OG610;CH1903+ / LV95;2688290.5;1179564.621;01.01.1950 00:00;2000;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-OG611;CH1903+ / LV95;2687545.482;1178479.633;01.01.1950 00:00;1740;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-OG612;CH1903+ / LV95;2688260.479;1176869.639;01.01.1950 00:00;1505;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-PB001;CH1903+ / LV95;2693664.538;1181028.569;01.01.1950 00:00;510.62;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB002;CH1903+ / LV95;2693925.534;1180656.58;01.01.1950 00:00;517.22;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB003;CH1903+ / LV95;2693834.573;1182116.566;01.01.1950 00:00;499.97;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB004;CH1903+ / LV95;2693826.568;1181946.567;01.01.1950 00:00;501.66;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB005;CH1903+ / LV95;2693850.569;1181942.567;01.01.1950 00:00;502.47;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB006;CH1903+ / LV95;2693827.567;1181909.567;01.01.1950 00:00;502.55;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB007;CH1903+ / LV95;2693686.533;1180853.572;01.01.1950 00:00;513.2;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB008;CH1903+ / LV95;2693707.532;1180788.574;01.01.1950 00:00;514.83;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB009;CH1903+ / LV95;2693843.537;1180819.575;01.01.1950 00:00;519.79;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB010;CH1903+ / LV95;2693590.605;1183607.561;01.01.1950 00:00;489.76;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB011;CH1903+ / LV95;2693782.579;1182385.565;01.01.1950 00:00;499.01;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB012;CH1903+ / LV95;2693926.528;1180480.585;01.01.1950 00:00;519.28;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB013A;CH1903+ / LV95;2693530.534;1181069.568;01.01.1950 00:00;516.7;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB013B;CH1903+ / LV95;2693530.534;1181069.568;01.01.1950 00:00;516.7;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB014;CH1903+ / LV95;2693640.598;1183289.562;01.01.1950 00:00;491.99;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB015;CH1903+ / LV95;2693830.567;1181910.567;01.01.1950 00:00;;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB016;CH1903+ / LV95;2693809.567;1181934.567;01.01.1950 00:00;504;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PB017;CH1903+ / LV95;2693799.563;1181819.567;01.01.1950 00:00;505.4;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PQ801;CH1903+ / LV95;2693691.579;1182543.565;01.01.1950 00:00;496.37;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PQ802;CH1903+ / LV95;2693839.574;1182146.566;01.01.1950 00:00;499.93;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PQ803;CH1903+ / LV95;2694017.537;1180656.582;01.01.1950 00:00;517.76;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PQ804;CH1903+ / LV95;2693777.543;1181083.569;01.01.1950 00:00;513;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PQ805;CH1903+ / LV95;2693550.53;1180902.568;01.01.1950 00:00;512.6;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PQ806;CH1903+ / LV95;2693691.579;1182534.565;01.01.1950 00:00;496.08;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PQ807;CH1903+ / LV95;2693842.544;1181018.569;01.01.1950 00:00;513;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-PQ808;CH1903+ / LV95;2694005.538;1180695.58;01.01.1950 00:00;517.2;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1001;CH1903+ / LV95;2689800.476;1174729.643;01.01.1950 00:00;775;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1002;CH1903+ / LV95;2690000.477;1174854.643;01.01.1950 00:00;795;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1003;CH1903+ / LV95;2692590.484;1176104.649;01.01.1950 00:00;1230;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1004;CH1903+ / LV95;2692420.487;1176759.634;01.01.1950 00:00;1150;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1005;CH1903+ / LV95;2692310.487;1176799.632;01.01.1950 00:00;1145;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1006;CH1903+ / LV95;2692230.487;1176924.629;01.01.1950 00:00;1055;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1007;CH1903+ / LV95;2692190.488;1177029.627;01.01.1950 00:00;1010;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1008;CH1903+ / LV95;2693035.49;1177459.628;01.01.1950 00:00;1500;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1009;CH1903+ / LV95;2692975.491;1177549.626;01.01.1950 00:00;1440;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1010;CH1903+ / LV95;2692700.492;1177914.616;01.01.1950 00:00;1145;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1011;CH1903+ / LV95;2692700.493;1178169.611;01.01.1950 00:00;1010;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1012;CH1903+ / LV95;2692180.492;1178149.606;01.01.1950 00:00;690;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1013;CH1903+ / LV95;2692225.493;1178234.604;01.01.1950 00:00;730;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1014;CH1903+ / LV95;2692150.493;1178289.603;01.01.1950 00:00;680;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1015;CH1903+ / LV95;2693065.457;1172529.64;01.01.1950 00:00;1835;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1016;CH1903+ / LV95;2692695.474;1174549.654;01.01.1950 00:00;1515;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1017;CH1903+ / LV95;2692730.491;1177849.617;01.01.1950 00:00;1180;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1018;CH1903+ / LV95;2692700.492;1177939.615;01.01.1950 00:00;1135;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1019;CH1903+ / LV95;2693092.491;1177728.624;01.01.1950 00:00;1390;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1020;CH1903+ / LV95;2692610.478;1174984.657;01.01.1950 00:00;1425;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1021;CH1903+ / LV95;2693320.534;1181349.566;01.01.1950 00:00;670;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1022;CH1903+ / LV95;2693040.491;1177569.626;01.01.1950 00:00;1450;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1023;CH1903+ / LV95;2692800.49;1177569.624;01.01.1950 00:00;1380;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1024;CH1903+ / LV95;2690470.481;1175849.629;01.01.1950 00:00;725;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1025;CH1903+ / LV95;2693400.485;1176124.658;01.01.1950 00:00;1700;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q1026;CH1903+ / LV95;2692225.493;1178234.604;01.01.1950 00:00;730;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1027;CH1903+ / LV95;2690139.554;1179521.601;01.01.1950 00:00;1460;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1028;CH1903+ / LV95;2690166.554;1179533.601;01.01.1950 00:00;1445;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1029;CH1903+ / LV95;2690627.838;1179554.089;01.01.1950 00:00;1375;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1030;CH1903+ / LV95;2690648.96;1179559.385;01.01.1950 00:00;1350;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1031;CH1903+ / LV95;2690665.96;1179553.385;01.01.1950 00:00;1350;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1032;CH1903+ / LV95;2690493.958;1178331.198;01.01.1950 00:00;1280;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1033;CH1903+ / LV95;2690480.958;1178313.198;01.01.1950 00:00;1285;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1034;CH1903+ / LV95;2690492.958;1178313.198;01.01.1950 00:00;1275;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1035;CH1903+ / LV95;2692744.535;1182094.563;01.01.1950 00:00;1310;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1036;CH1903+ / LV95;2692729.543;1182466.562;01.01.1950 00:00;1240;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1037;CH1903+ / LV95;2692940.552;1182559.562;01.01.1950 00:00;1120;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1038;CH1903+ / LV95;2693006.554;1182532.562;01.01.1950 00:00;1120;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1039;CH1903+ / LV95;2692733.562;1183217.56;01.01.1950 00:00;920;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1041;CH1903+ / LV95;2690930.542;1182049.583;01.01.1950 00:00;2050;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1042;CH1903+ / LV95;2690444.519;1180919.592;01.01.1950 00:00;1580;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1043;CH1903+ / LV95;2691133.51;1180625.586;01.01.1950 00:00;1440;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1044;CH1903+ / LV95;2691212.507;1180521.585;01.01.1950 00:00;1429;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1045;CH1903+ / LV95;2691061.502;1180253.588;01.01.1950 00:00;1537;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1046;CH1903+ / LV95;2690953.5;1180136.589;01.01.1950 00:00;1506;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1047;CH1903+ / LV95;2691360.504;1180419.584;01.01.1950 00:00;1380;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1048;CH1903+ / LV95;2691258.506;1180488.585;01.01.1950 00:00;1410;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1049;CH1903+ / LV95;2691261.507;1180521.585;01.01.1950 00:00;1400;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1050;CH1903+ / LV95;2691113.51;1180640.586;01.01.1950 00:00;1430;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1051;CH1903+ / LV95;2691529.508;1180645.581;01.01.1950 00:00;1390;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1052;CH1903+ / LV95;2691883.518;1181139.576;01.01.1950 00:00;1455;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1053;CH1903+ / LV95;2692070.517;1181164.574;01.01.1950 00:00;1365;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1054;CH1903+ / LV95;2692488.526;1181637.567;01.01.1950 00:00;1340;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1055;CH1903+ / LV95;2692446.524;1181559.568;01.01.1950 00:00;1320;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1056;CH1903+ / LV95;2692205.517;1181202.572;01.01.1950 00:00;1335;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1057;CH1903+ / LV95;2692174.524;1181474.571;01.01.1950 00:00;1430;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1058;CH1903+ / LV95;2692622.53;1181867.565;01.01.1950 00:00;1330;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1059;CH1903+ / LV95;2692613.53;1181837.565;01.01.1950 00:00;1330;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1060;CH1903+ / LV95;2692610.531;1181901.565;01.01.1950 00:00;1342;Landesnivellementnetz 1902;;106404;Reuss Amsteg bis Erstfeld
UR1209-Q1061;CH1903+ / LV95;2692297.5;1180233.575;01.01.1950 00:00;1050;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1062;CH1903+ / LV95;2692679.501;1180229.572;01.01.1950 00:00;860;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1063;CH1903+ / LV95;2692709.501;1180276.571;01.01.1950 00:00;870;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1064;CH1903+ / LV95;2692817.502;1180347.571;01.01.1950 00:00;870;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1065;CH1903+ / LV95;2692824.502;1180349.571;01.01.1950 00:00;870;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1066;CH1903+ / LV95;2692811.502;1180345.571;01.01.1950 00:00;870;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1067;CH1903+ / LV95;2690635.49;1178301.606;01.01.1950 00:00;1190;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1068;CH1903+ / LV95;2691515.488;1177212.616;01.01.1950 00:00;710;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1069;CH1903+ / LV95;2690880.487;1177260.612;01.01.1950 00:00;960;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1070;CH1903+ / LV95;2690887.487;1177256.612;01.01.1950 00:00;960;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1071;CH1903+ / LV95;2690683.488;1177611.611;01.01.1950 00:00;1080;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1072;CH1903+ / LV95;2690674.487;1177567.611;01.01.1950 00:00;1078;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1073;CH1903+ / LV95;2690444.486;1177283.616;01.01.1950 00:00;1100;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1074;CH1903+ / LV95;2690461.487;1177469.614;01.01.1950 00:00;1110;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1075;CH1903+ / LV95;2690523.484;1176617.62;01.01.1950 00:00;907;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1076;CH1903+ / LV95;2690547.484;1176638.62;01.01.1950 00:00;905;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1077;CH1903+ / LV95;2690568.485;1176718.619;01.01.1950 00:00;930;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1078;CH1903+ / LV95;2688385.489;1179099.621;01.01.1950 00:00;2075;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1079;CH1903+ / LV95;2688560.491;1179217.619;01.01.1950 00:00;2050;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q1080;CH1903+ / LV95;2688705.479;1176649.637;01.01.1950 00:00;1360;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1081;CH1903+ / LV95;2688985.48;1176504.635;01.01.1950 00:00;1330;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1082;CH1903+ / LV95;2689132.477;1175631.641;01.01.1950 00:00;1510;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1083;CH1903+ / LV95;2689050.48;1176411.635;01.01.1950 00:00;1320;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1084;CH1903+ / LV95;2689115.48;1176349.635;01.01.1950 00:00;1315;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1085;CH1903+ / LV95;2689425.48;1176079.635;01.01.1950 00:00;1210;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1086;CH1903+ / LV95;2689685.483;1177029.625;01.01.1950 00:00;1618;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1087;CH1903+ / LV95;2689760.477;1174944.64;01.01.1950 00:00;820;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1088;CH1903+ / LV95;2689725.477;1174919.641;01.01.1950 00:00;835;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1089;CH1903+ / LV95;2689915.478;1175254.636;01.01.1950 00:00;865;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1090;CH1903+ / LV95;2689600.477;1175239.639;01.01.1950 00:00;1010;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1091;CH1903+ / LV95;2689920.479;1175354.636;01.01.1950 00:00;825;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1092;CH1903+ / LV95;2689993.479;1175463.634;01.01.1950 00:00;795;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q1093;CH1903+ / LV95;2692719.501;1180249.572;01.01.1950 00:00;;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q5001;CH1903+ / LV95;2693060.491;1177579.626;01.01.1950 00:00;1350;Landesnivellementnetz 1902;;107317;Reuss Gurtnellen bis Amsteg
UR1209-Q5002;CH1903+ / LV95;2691130.485;1176584.623;01.01.1950 00:00;700;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q5003;CH1903+ / LV95;2692670.484;1175909.653;01.01.1950 00:00;1265;Landesnivellementnetz 1902;;107108;Fellibach
UR1209-Q5004;CH1903+ / LV95;2692110.487;1176964.627;01.01.1950 00:00;1020;Landesnivellementnetz 1902;;108097;Reuss Wassen bis Gurtnellen
UR1209-Q5005;CH1903+ / LV95;2692650.469;1173959.65;01.01.1950 00:00;1525;Landesnivellementnetz 1902;;107108;Fellibach
